,fat,carbohydrates,fibres,protein,vitamin_A,vitamin_B1,vitamin_B2,vitamin_B6,vitamin_B12,vitamin_B3,vitamin_B9,vitamin_B5,vitamin_C,vitamin_D,vitamin_E,potassium,sodium,calcium,magnesium,iron,zinc,selenium,Name,Category,Food_category,Vegan_cat,count,portion,vegan_score,vegan_score_2
570,2.0,7.000000000000001,14.000000000000002,6.0,0.0,11.0,5.0,17.0,0.0,6.0,4.0,5.0,11.0,0.0,3.0,6.0,1.0,7.000000000000001,7.000000000000001,4.0,6.0,0.0,onion roasted brown ,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,11,100.0,5.78,1.22
571,1.0,3.0,7.000000000000001,3.0,0.0,5.0,2.0,8.0,0.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,0.0,3.0,3.0,2.0,2.0,0.0,onion stewed ,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,2,100.0,2.51,0.53
572,2.0,4.0,0.0,1.0,1.0,8.0,3.0,4.0,0.0,2.0,7.000000000000001,3.0,33.0,0.0,2.0,4.0,0.0,1.0,4.0,1.0,1.0,0.0,orange juice,Fruit/Fruit juices;Non-alcoholic beverages/Fruit and vegetable juices,Fruit,vegan,3,100.0,1.01,0.27
573,2.0,5.0,0.0,1.0,1.0,8.0,3.0,4.0,0.0,2.0,7.000000000000001,3.0,32.0,0.0,2.0,4.0,0.0,1.0,4.0,1.0,1.0,0.0,orange juice fortified with vitamin c,Fruit/Fruit juices;Non-alcoholic beverages/Fruit and vegetable juices,Fruit,vegan,3,100.0,1.01,0.27
574,0.0,4.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,4.0,1.0,13.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,orange nectar,Non-alcoholic beverages/Soft drinks;Non-alcoholic beverages/Fruit and vegetable juices,Fruit,vegan,1,100.0,1.01,0.21
575,1.0,3.0,6.0,2.0,2.0,10.0,3.0,4.0,0.0,3.0,6.0,3.0,54.0,0.0,2.0,4.0,0.0,4.0,3.0,1.0,1.0,0.0,orange fresh,Fruit/Fresh fruit,Fruit,vegan,4,100.0,2.01,0.53
576,98.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,palm oil palm fat,Fats and oils/Oils;Fats and oils/Fats,Oils,vegan,4,33.33,0.0,0.0
577,143.0,0.0,0.0,39.0,0.0,45.0,13.0,21.0,0.0,0.0,1.0,0.0,0.0,7.000000000000001,1.0,5.0,123.0,1.0,0.0,5.0,24.0,0.0,pancetta,Sausages and cold meats/Raw sausage products,Meat,not_vegan,11,100.0,17.34,4.03
578,36.0,23.0,9.0,13.0,15.0,13.0,10.0,9.0,0.0,5.0,11.0,0.0,0.0,2.0,5.0,6.0,3.0,15.0,0.0,20.0,8.0,0.0,panettone,Sweets/Other sweet pastries,Pastries and cakes,not_vegan,16,100.0,14.07,3.87
579,171.0,0.0,0.0,43.0,1.0,46.0,23.0,20.0,93.0,53.0,1.0,9.0,77.0,0.0,6.0,9.0,107.0,1.0,7.000000000000001,11.0,40.0,0.0,pantli beef and pork sausage,Sausages and cold meats/Raw sausage products,Meat,not_vegan,18,100.0,23.87,5.09
580,0.0,4.0,6.0,1.0,5.0,3.0,4.0,3.0,0.0,3.0,6.0,3.0,71.0,0.0,3.0,6.0,1.0,2.0,5.0,1.0,1.0,2.0,papaya ripe raw,Fruit/Fresh fruit,Fruit,vegan,4,100.0,1.26,0.53
581,2.15,0.7,3.5,1.5,21.65,3.25,7.9,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,2.9,0.1,0.9,3.05,8.0,2.55,0.0,paprika ,"Various/Salt, spices and flavours",spices and flavours,vegan,16,5.0,3.25,1.83
582,103.0,0.0,0.0,61.0,41.0,2.0,26.0,7.000000000000001,44.0,2.0,7.000000000000001,13.0,0.0,4.0,6.0,2.0,43.0,134.0,14.000000000000002,5.0,50.0,0.0,parmesan cheese,Milk and dairy products/Hard cheese,Dairy product,not_vegan,16,100.0,62.81,15.64
583,2.0,3.0,14.000000000000002,8.0,55.00000000000001,15.0,27.0,14.000000000000002,0.0,12.0,44.0,5.0,192.0,0.0,30.0,21.0,3.0,21.0,12.0,39.0,10.0,0.0,parsley fresh,Vegetables/Herbs,Vegetables,vegan,16,100.0,19.6,7.05
584,1.0,5.0,7.000000000000001,2.0,0.0,7.000000000000001,9.0,5.0,0.0,6.0,8.0,6.0,9.0,0.0,8.0,6.0,0.0,5.0,5.0,4.0,9.0,3.0,parsnip cooked ,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,10,100.0,5.03,1.06
585,1.0,5.0,7.000000000000001,3.0,0.0,10.0,12.0,6.0,0.0,8.0,14.000000000000002,9.0,21.0,0.0,7.000000000000001,13.0,1.0,5.0,8.0,5.0,11.0,3.0,parsnip raw,Vegetables/Fresh vegetables,Vegetables,vegan,12,100.0,6.03,1.27
586,2.0,5.0,35.0,4.0,10.0,0.0,7.000000000000001,21.0,0.0,12.0,5.0,4.0,30.0,0.0,3.0,9.0,2.0,1.0,9.0,11.0,4.0,0.0,passion fruit fresh,Fruit/Fresh fruit,Fruit,vegan,10,100.0,5.03,1.59
587,2.0,12.0,8.0,12.0,0.0,4.0,2.0,5.0,0.0,7.000000000000001,3.0,2.0,0.0,0.0,1.0,1.0,28.000000000000004,1.0,7.000000000000001,3.0,9.0,40.0,pasta eggfree cooked in salted water ,"Cereal products, pulses and potatoes/Pasta",Cereal,vegan,10,100.0,6.28,1.33
588,4.0,28.000000000000004,17.0,25.0,0.0,9.0,5.0,12.0,0.0,17.0,10.0,5.0,0.0,0.0,2.0,5.0,0.0,2.0,18.0,10.0,19.0,85.0,pasta eggfree dry,"Cereal products, pulses and potatoes/Pasta",Cereal,vegan,13,100.0,14.07,2.97
589,23.0,6.0,3.0,20.0,9.0,11.0,14.000000000000002,6.0,9.0,10.0,3.0,8.0,9.0,2.0,3.0,4.0,32.0,12.0,6.0,4.0,15.0,0.0,pasta gratin with ham prepared,"Prepared dishes/Cakes, pies and gratins",Prepared dishes,dishes_not_vegan,18,100.0,12.81,3.29
590,19.0,5.0,4.0,11.0,4.0,11.0,5.0,6.0,3.0,9.0,5.0,6.0,12.0,1.0,19.0,4.0,20.0,2.0,5.0,3.0,8.0,0.0,pasta salad with french dressing,Prepared dishes/Salads,Prepared dishes,dishes_not_vegan,13,100.0,6.03,1.54
591,20.0,5.0,4.0,11.0,4.0,11.0,5.0,6.0,3.0,8.0,5.0,6.0,12.0,1.0,15.0,4.0,19.0,2.0,5.0,3.0,8.0,0.0,pasta salat with italian dressing,Prepared dishes/Salads,Prepared dishes,dishes_not_vegan,13,100.0,6.03,1.54
592,4.0,10.0,4.0,10.0,3.0,5.0,2.0,1.0,0.0,5.0,2.0,2.0,0.0,0.0,1.0,1.0,23.0,1.0,4.0,5.0,6.0,53.0,pasta with egg cooked in salted water ,"Cereal products, pulses and potatoes/Pasta",Eggs,not_vegan,8,100.0,5.53,1.33
593,9.0,28.000000000000004,11.0,27.0,9.0,17.0,6.0,4.0,0.0,16.0,7.000000000000001,5.0,0.0,0.0,2.0,6.0,1.0,2.0,14.000000000000002,20.0,16.0,143.0,pasta with egg dry,"Cereal products, pulses and potatoes/Pasta",Eggs,not_vegan,17,100.0,16.33,3.92
594,16.0,10.0,7.000000000000001,14.000000000000002,4.0,19.0,5.0,4.0,14.000000000000002,4.0,5.0,5.0,1.0,2.0,2.0,2.0,20.0,3.0,6.0,5.0,9.0,15.0,pasta fresh filled with meat cooked,"Cereal products, pulses and potatoes/Pasta",Meat,not_vegan,13,100.0,7.79,1.96
595,16.0,10.0,5.0,14.000000000000002,8.0,4.0,7.000000000000001,4.0,4.0,6.0,8.0,6.0,2.0,1.0,7.000000000000001,2.0,13.0,5.0,5.0,3.0,12.0,0.0,pasta fresh filled with spinach and ricotta cooked ,"Cereal products, pulses and potatoes/Pasta",Dairy product,not_vegan,14,100.0,8.54,2.28
596,19.0,13.0,6.0,17.0,10.0,6.0,11.0,5.0,5.0,8.0,13.0,7.000000000000001,3.0,1.0,8.0,4.0,28.999999999999996,6.0,7.000000000000001,5.0,15.0,0.0,pasta fresh filled with spinach and ricotta raw,"Cereal products, pulses and potatoes/Pasta",Dairy product,not_vegan,18,100.0,10.8,2.86
597,123.0,0.0,0.0,26.0,345.0,41.0,73.0,22.0,225.0,46.0,10.0,28.000000000000004,5.0,0.0,5.0,5.0,59.0,2.0,5.0,28.000000000000004,28.999999999999996,0.0,pâté de campagne,Sausages and cold meats/Cooked sausage products,Meat,not_vegan,16,100.0,21.36,22.8
598,2.0,8.0,17.0,18.0,1.0,22.0,6.0,2.0,0.0,7.000000000000001,14.000000000000002,6.0,1.0,0.0,0.0,8.0,0.0,2.0,12.0,11.0,15.0,0.0,pea mature seed split cooked ,"Cereal products, pulses and potatoes/Pulses",Cereal,vegan,14,100.0,11.56,2.49
599,6.0,21.0,39.0,43.0,1.0,79.0,19.0,9.0,0.0,25.0,67.0,25.0,4.0,0.0,1.0,26.0,0.0,4.0,31.0,28.999999999999996,39.0,0.0,pea mature seed split dried,"Cereal products, pulses and potatoes/Pulses",Cereal,vegan,16,100.0,28.89,6.15
600,1.0,4.0,7.000000000000001,1.0,2.0,1.0,3.0,1.0,0.0,6.0,1.0,3.0,7.000000000000001,0.0,4.0,4.0,0.0,1.0,3.0,3.0,1.0,0.0,peach fresh,Fruit/Fresh fruit,Fruit,vegan,3,100.0,1.51,0.42
601,1.0,7.000000000000001,5.0,1.0,1.0,1.0,2.0,1.0,0.0,4.0,1.0,2.0,2.0,0.0,4.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,peach sweetened canned,Fruit/Cooked fruit (incl. cans),Fruit,vegan,1,100.0,1.26,0.32
602,1.0,3.0,5.0,1.0,2.0,1.0,3.0,1.0,0.0,5.0,1.0,2.0,3.0,0.0,4.0,2.0,0.0,1.0,2.0,3.0,1.0,0.0,peach unsweetened canned,Fruit/Cooked fruit (incl. cans),Fruit,vegan,0,100.0,1.51,0.42
603,164.0,6.0,28.999999999999996,52.0,0.0,60.0,39.0,1.0,0.0,100.0,34.0,41.0,0.0,0.0,46.0,18.0,1.0,6.0,52.0,11.0,50.0,50.0,peanut,"Nuts, seeds and oleaginous fruit",Nuts and seeds,vegan,18,100.0,29.9,6.31
604,173.0,5.0,25.0,52.0,0.0,17.0,9.0,41.0,0.0,125.0,18.0,21.0,0.0,0.0,39.0,18.0,23.0,4.0,57.99999999999999,13.0,38.0,5.0,peanut butter,Sweets/Jams and sweet sandwich spreads,Dairy product,not_vegan,17,100.0,26.88,5.67
605,81.0,23.0,16.0,26.0,2.0,18.0,4.0,9.0,0.0,27.0,6.0,10.0,0.0,0.0,28.999999999999996,4.0,51.0,2.0,14.000000000000002,6.0,10.0,0.0,peanut curls,Savoury snacks/Chips/Crisps,Other,vegan,16,100.0,11.06,2.44
606,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,peanut oil,Fats and oils/Oils,Oils,vegan,4,33.33,0.0,0.0
607,167.0,6.0,27.0,52.0,0.0,14.000000000000002,6.0,31.0,0.0,103.0,22.0,19.0,0.0,0.0,21.0,13.0,35.0,5.0,55.00000000000001,8.0,36.0,8.0,peanut roasted salted,"Savoury snacks/Salted nuts, seeds and kernels",Nuts and seeds,vegan,19,100.0,25.38,5.36
608,2.0,4.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,3.0,1.0,3.0,0.0,4.0,3.0,0.0,1.0,2.0,2.0,2.0,0.0,pear juice,Fruit/Fruit juices;Non-alcoholic beverages/Fruit and vegetable juices,Fruit,vegan,0,100.0,1.51,0.32
609,20.0,8.0,6.0,6.0,8.0,3.0,5.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,14.000000000000002,3.0,6.0,2.0,4.0,3.0,4.0,0.0,pear pie homemade baked ,"Sweets/Cakes and tarts;Prepared dishes/Cakes, pies and gratins",Prepared dishes,dishes_not_vegan,10,100.0,3.77,1.33
610,22.0,7.000000000000001,6.0,5.0,9.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,15.0,3.0,7.000000000000001,2.0,3.0,2.0,2.0,0.0,pear pie homemade baked ,"Sweets/Cakes and tarts;Prepared dishes/Cakes, pies and gratins",Prepared dishes,dishes_not_vegan,9,100.0,2.76,1.17
611,5.0,24.0,45.0,5.0,0.0,6.0,6.0,2.0,0.0,5.0,13.0,3.0,9.0,0.0,12.0,10.0,1.0,4.0,11.0,9.0,14.000000000000002,0.0,pear dried,Fruit/Dried fruit,Fruit,vegan,13,100.0,8.04,1.7
612,1.0,5.0,8.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,5.0,0.0,4.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,pear raw,Fruit/Fresh fruit,Fruit,vegan,1,100.0,1.01,0.21
613,1.0,5.0,8.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0,0.0,5.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,pear stewed drained ,Fruit/Cooked fruit (incl. cans),Fruit,vegan,1,100.0,1.26,0.27
614,1.0,8.0,7.000000000000001,1.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,pear sweetened canned,Fruit/Cooked fruit (incl. cans),Fruit,vegan,2,100.0,1.01,0.21
615,1.0,5.0,8.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,2.0,3.0,0.0,3.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,pear unsweetened canned,Fruit/Cooked fruit (incl. cans),Fruit,vegan,1,100.0,1.01,0.21
616,5.0,28.000000000000004,15.0,21.0,0.0,27.0,7.000000000000001,18.0,0.0,26.0,7.000000000000001,3.0,0.0,0.0,1.0,7.000000000000001,0.0,2.0,21.0,20.0,26.0,5.0,pearl barley,"Cereal products, pulses and potatoes/Other cereal products",Cereal,vegan,14,100.0,17.34,3.66
617,1.0,2.0,4.0,2.0,0.0,2.0,0.0,7.000000000000001,0.0,1.0,5.0,0.0,0.0,0.0,3.0,2.0,30.0,2.0,0.0,1.0,1.0,0.0,pearl onion pickled,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,2,100.0,1.51,0.32
618,162.0,0.0,0.0,43.0,1.0,53.0,22.0,24.0,82.0,50.0,1.0,9.0,75.0,0.0,6.0,9.0,106.0,0.0,7.000000000000001,10.0,36.0,0.0,peasants schüblig,Sausages and cold meats/Raw sausage products,Meat,not_vegan,18,100.0,22.36,4.77
619,71.0,26.0,7.000000000000001,15.0,12.0,10.0,19.0,5.0,0.0,4.0,2.0,4.0,1.0,0.0,3.0,9.0,13.0,12.0,13.0,11.0,15.0,0.0,peiti beurre with chocolate cookie,Sweets/Cookies/Biscuits,Pastries and cakes,not_vegan,16,100.0,13.32,3.45
620,2.0,2.0,10.0,8.0,9.0,12.0,30.0,4.0,0.0,9.0,37.0,3.0,33.0,0.0,42.0,6.0,1.0,21.0,10.0,63.0,15.0,0.0,peppermint fresh,Vegetables/Herbs,Vegetables,vegan,15,100.0,26.88,6.15
621,47.33,1.0,2.67,2.67,4.0,1.67,3.0,1.67,0.0,1.67,3.0,1.67,32.33,0.67,49.67,1.67,23.67,5.0,4.0,1.33,3.0,2.33,pesto sauce green,Various/Sauces,Sauces,vegan,17,33.33,3.02,0.88
622,39.67,1.33,5.67,3.67,3.0,6.33,5.0,6.33,0.67,8.0,3.67,4.33,7.33,0.0,50.0,8.67,18.33,3.33,6.33,4.33,4.0,0.0,pesto sauce red,Various/Sauces,Sauces,vegan,22,33.33,3.85,0.97
623,41.0,28.000000000000004,8.0,17.0,16.0,15.0,3.0,9.0,0.0,5.0,4.0,6.0,0.0,1.0,4.0,3.0,15.0,1.0,8.0,7.000000000000001,10.0,3.0,petit beurre cookie,Sweets/Cookies/Biscuits,Pastries and cakes,not_vegan,15,100.0,8.79,2.76
624,42.0,26.0,20.0,19.0,16.0,26.0,8.0,16.0,0.0,21.0,9.0,11.0,0.0,1.0,9.0,7.000000000000001,15.0,3.0,22.0,19.0,22.0,5.0,petit beurre wholemeal cookie,Sweets/Cookies/Biscuits,Pastries and cakes,not_vegan,20,100.0,15.83,4.24
625,3.0,0.0,0.0,37.0,1.0,9.0,5.0,11.0,50.0,13.0,2.0,4.0,4.0,10.0,8.0,8.0,5.0,3.0,9.0,3.0,10.0,40.0,pike raw,Fish/Fresh water fish,Fish,not_vegan,12,100.0,13.32,3.39
626,206.0,5.0,21.0,33.0,0.0,49.0,24.0,16.0,0.0,28.000000000000004,21.0,7.000000000000001,0.0,0.0,99.0,20.0,0.0,2.0,119.0,43.0,72.0,2.0,pine nuts,"Nuts, seeds and oleaginous fruit",Nuts and seeds,vegan,16,100.0,37.69,7.95
627,1.0,5.0,5.0,1.0,1.0,6.0,2.0,5.0,0.0,2.0,3.0,2.0,52.0,0.0,1.0,4.0,0.0,2.0,5.0,2.0,1.0,0.0,pineapple fresh,Fruit/Fresh fruit,Fruit,vegan,2,100.0,1.51,0.37
628,1.0,8.0,4.0,1.0,0.0,6.0,2.0,5.0,0.0,2.0,2.0,2.0,9.0,0.0,1.0,3.0,0.0,1.0,5.0,2.0,1.0,0.0,pineapple sweetened canned,Fruit/Cooked fruit (incl. cans),Fruit,vegan,3,100.0,1.26,0.27
629,1.0,5.0,5.0,1.0,1.0,6.0,3.0,6.0,0.0,2.0,2.0,3.0,9.0,0.0,1.0,3.0,0.0,1.0,5.0,2.0,1.0,0.0,pineapple unsweetened canned,Fruit/Cooked fruit (incl. cans),Fruit,vegan,3,100.0,1.26,0.32
630,151.0,7.000000000000001,33.0,48.0,3.0,43.0,22.0,64.0,0.0,9.0,23.0,9.0,6.0,0.0,14.000000000000002,25.0,0.0,9.0,39.0,19.0,41.0,11.0,pistachio dried,"Nuts, seeds and oleaginous fruit",Nuts and seeds,vegan,20,100.0,29.4,6.36
631,26.0,11.0,5.0,23.0,7.000000000000001,14.000000000000002,10.0,7.000000000000001,7.000000000000001,12.0,4.0,5.0,11.0,0.0,11.0,5.0,24.0,8.0,5.0,3.0,14.000000000000002,0.0,pizza calzone baked,Prepared dishes/Italian dishes,Prepared dishes,dishes_not_vegan,17,100.0,12.06,2.92
632,12.0,16.0,7.000000000000001,14.000000000000002,0.0,11.0,4.0,3.0,0.0,5.0,7.000000000000001,4.0,0.0,0.0,8.0,3.0,19.0,1.0,3.0,3.0,5.0,2.0,pizza doug  raw,"Cereal products, pulses and potatoes/Dough",Cereal,vegan,10,100.0,5.78,1.22
633,21.0,10.0,5.0,19.0,6.0,13.0,9.0,6.0,6.0,10.0,3.0,5.0,10.0,0.0,9.0,5.0,20.0,7.000000000000001,5.0,3.0,11.0,0.0,pizza hawaii baked,Prepared dishes/Italian dishes,Prepared dishes,dishes_not_vegan,17,100.0,10.05,2.44
634,28.000000000000004,12.0,6.0,20.0,8.0,8.0,9.0,5.0,8.0,7.000000000000001,4.0,4.0,3.0,0.0,12.0,4.0,19.0,9.0,5.0,3.0,12.0,0.0,pizza margherita baked,Prepared dishes/Italian dishes,Prepared dishes,dishes_not_vegan,16,100.0,11.06,2.76
635,35.0,15.0,6.0,25.0,9.0,8.0,10.0,4.0,8.0,5.0,4.0,5.0,0.0,1.0,9.0,3.0,30.0,21.0,5.0,3.0,15.0,0.0,pizza with four cheeses baked,Prepared dishes/Italian dishes,Dairy product,not_vegan,15,100.0,16.08,3.92
636,23.0,10.0,5.0,21.0,6.0,14.000000000000002,14.000000000000002,7.000000000000001,6.0,14.000000000000002,4.0,8.0,10.0,2.0,10.0,6.0,22.0,8.0,5.0,4.0,12.0,0.0,pizza with ham and mushrooms baked,Prepared dishes/Italian dishes,Prepared dishes,dishes_not_vegan,19,100.0,11.31,2.81
637,21.0,11.0,5.0,21.0,5.0,15.0,9.0,7.000000000000001,5.0,12.0,4.0,5.0,12.0,0.0,12.0,6.0,25.0,6.0,5.0,4.0,11.0,0.0,pizza with ham baked,Prepared dishes/Italian dishes,Prepared dishes,dishes_not_vegan,16,100.0,10.55,2.49
638,33.0,11.0,5.0,19.0,11.0,8.0,10.0,5.0,8.0,6.0,6.0,4.0,4.0,0.0,12.0,5.0,18.0,10.0,4.0,4.0,11.0,0.0,pizza with mascarpone and rocket baked,Prepared dishes/Italian dishes,Prepared dishes,dishes_not_vegan,16,100.0,11.06,2.92
639,25.0,11.0,5.0,24.0,13.0,7.000000000000001,9.0,8.0,16.0,16.0,4.0,4.0,3.0,2.0,12.0,5.0,20.0,8.0,5.0,4.0,11.0,0.0,pizza with tuna baked,Prepared dishes/Italian dishes,Prepared dishes,dishes_not_vegan,16,100.0,11.81,3.29
640,10.0,7.000000000000001,6.0,11.0,4.0,8.0,11.0,6.0,2.0,9.0,7.000000000000001,8.0,15.0,2.0,6.0,6.0,9.0,5.0,5.0,5.0,8.0,0.0,pizza with vegetables baked,Prepared dishes/Italian dishes,Prepared dishes,dishes_not_vegan,18,100.0,7.29,1.86
641,20.0,7.000000000000001,5.0,6.0,9.0,5.0,5.0,4.0,2.0,3.0,1.0,5.0,3.0,2.0,16.0,4.0,6.0,2.0,4.0,3.0,4.0,0.0,plum pie homemade baked ,"Sweets/Cakes and tarts;Prepared dishes/Cakes, pies and gratins",Prepared dishes,dishes_not_vegan,9,100.0,3.77,1.38
642,22.0,7.000000000000001,5.0,5.0,11.0,4.0,5.0,2.0,2.0,3.0,1.0,4.0,3.0,2.0,17.0,4.0,7.000000000000001,2.0,3.0,2.0,2.0,0.0,plum pie homemade baked ,"Sweets/Cakes and tarts;Prepared dishes/Cakes, pies and gratins",Prepared dishes,dishes_not_vegan,8,100.0,2.76,1.27
643,1.0,4.0,5.0,1.0,2.0,4.0,4.0,2.0,0.0,4.0,1.0,3.0,5.0,0.0,7.000000000000001,4.0,0.0,1.0,3.0,2.0,1.0,0.0,plum fresh,Fruit/Fresh fruit,Fruit,vegan,1,100.0,1.26,0.37
644,1.0,4.0,5.0,1.0,2.0,3.0,4.0,2.0,0.0,4.0,0.0,3.0,3.0,0.0,9.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,plum stewed drained ,Fruit/Cooked fruit (incl. cans),Fruit,vegan,1,100.0,1.26,0.37
645,16.0,5.0,3.0,8.0,6.0,3.0,5.0,4.0,26.0,10.0,9.0,5.0,0.0,0.0,1.0,2.0,28.999999999999996,8.0,8.0,3.0,6.0,0.0,polenta nera  cooked,"Cereal products, pulses and potatoes/Corn",Cereal,vegan,11,100.0,6.28,1.64
646,115.99999999999999,20.0,13.0,10.0,0.0,39.0,5.0,76.0,0.0,10.0,20.0,14.000000000000002,34.0,0.0,24.0,22.0,33.0,1.0,13.0,6.0,8.0,0.0,pommes chips,Savoury snacks/Chips/Crisps,Other,vegan,18,100.0,6.28,1.33
647,14.000000000000002,25.0,50.0,24.0,1.0,20.0,18.0,14.000000000000002,0.0,17.0,8.0,7.000000000000001,0.0,0.0,92.0,8.0,0.0,1.0,35.0,18.0,21.0,0.0,popcorn,Savoury snacks/Other savoury snacks,Other,vegan,17,100.0,16.08,3.45
648,41.0,2.0,1.0,46.0,9.0,34.0,21.0,15.0,28.000000000000004,21.0,7.000000000000001,16.0,0.0,2.0,9.0,5.0,23.0,10.0,7.000000000000001,13.0,34.0,0.0,porc piccata prepared,Prepared dishes/Other savoury dishes,Prepared dishes,dishes_not_vegan,19,100.0,25.88,6.04
649,28.000000000000004,0.0,0.0,43.0,0.0,83.0,18.0,35.0,19.0,37.0,1.0,14.000000000000002,0.0,2.0,3.0,8.0,4.0,1.0,7.000000000000001,7.000000000000001,34.0,0.0,pork  raw,Meat and offal/Pork,Meat,not_vegan,15,100.0,21.36,4.61
650,330.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,pork lard,Fats and oils/Fats,Meat,not_vegan,5,100.0,0.25,0.11
651,17.0,1.0,2.0,23.0,9.0,19.0,13.0,9.0,6.0,0.0,1.0,5.0,1.0,1.0,7.000000000000001,3.0,20.0,1.0,3.0,3.0,15.0,0.0,pork ragout with sauce prepared,Prepared dishes/Other savoury dishes,Meat,not_vegan,12,100.0,10.55,2.76
652,63.0,0.0,0.0,32.0,0.0,48.0,11.0,15.0,10.0,39.0,1.0,12.0,2.0,0.0,0.0,6.0,51.0,1.0,6.0,7.000000000000001,26.0,14.000000000000002,pork sausage ,Sausages and cold meats/Raw sausage products,Meat,not_vegan,17,100.0,16.58,3.5
653,75.0,0.0,0.0,32.0,0.0,28.999999999999996,12.0,11.0,20.0,33.0,0.0,10.0,36.0,0.0,0.0,6.0,62.0,1.0,5.0,7.000000000000001,28.999999999999996,14.000000000000002,pork sausage ,Sausages and cold meats/Boiled sausage products,Meat,not_vegan,17,100.0,17.34,3.66
654,74.0,0.0,0.0,40.0,1.0,45.0,13.0,14.000000000000002,11.0,42.0,1.0,12.0,2.0,0.0,0.0,7.000000000000001,56.99999999999999,1.0,7.000000000000001,9.0,32.0,17.0,pork sausage grilled ,Sausages and cold meats/Raw sausage products,Meat,not_vegan,17,100.0,20.6,4.4
655,43.0,0.0,0.0,63.0,0.0,65.0,19.0,46.0,22.0,0.0,1.0,16.0,0.0,2.0,3.0,8.0,4.0,1.0,9.0,4.0,28.000000000000004,43.0,pork chop pan fried ,Meat and offal/Pork,Meat,not_vegan,14,100.0,24.12,5.2
656,35.0,0.0,0.0,43.0,0.0,84.0,15.0,50.0,18.0,0.0,1.0,13.0,0.0,2.0,2.0,9.0,3.0,0.0,7.000000000000001,3.0,18.0,28.000000000000004,pork chop raw,Meat and offal/Pork,Meat,not_vegan,14,100.0,16.08,3.5
657,21.0,0.0,0.0,60.0,0.0,44.0,15.0,43.0,20.0,40.0,1.0,15.0,0.0,2.0,3.0,8.0,4.0,1.0,8.0,7.000000000000001,44.0,25.0,pork chopped pan fried ,Meat and offal/Pork,Meat,not_vegan,16,100.0,28.14,6.04
658,18.0,0.0,0.0,43.0,0.0,60.0,12.0,49.0,18.0,36.0,1.0,13.0,0.0,2.0,2.0,8.0,3.0,0.0,6.0,5.0,30.0,17.0,pork chopped raw,Meat and offal/Pork,Meat,not_vegan,15,100.0,19.6,4.24
659,31.0,0.0,0.0,59.0,0.0,53.0,31.0,28.999999999999996,24.0,33.0,1.0,9.0,0.0,0.0,4.0,6.0,5.0,1.0,8.0,10.0,84.0,0.0,pork chuck medium roast in oven ,Meat and offal/Pork,Meat,not_vegan,15,100.0,38.69,8.17
660,31.0,0.0,0.0,49.0,0.0,70.0,28.000000000000004,36.0,22.0,34.0,1.0,9.0,0.0,0.0,4.0,6.0,5.0,1.0,7.000000000000001,9.0,66.0,0.0,pork chuck roast raw,Meat and offal/Pork,Meat,not_vegan,15,100.0,31.41,6.63
661,34.0,0.0,0.0,65.0,0.0,57.99999999999999,34.0,31.0,26.0,37.0,1.0,10.0,0.0,0.0,4.0,6.0,6.0,1.0,9.0,11.0,92.0,0.0,pork chuck well done roast in oven ,Meat and offal/Pork,Meat,not_vegan,16,100.0,42.46,8.96
662,16.0,0.0,0.0,41.0,0.0,84.0,15.0,39.0,18.0,0.0,1.0,15.0,0.0,2.0,2.0,9.0,3.0,0.0,6.0,5.0,31.0,0.0,pork eye of round raw,Meat and offal/Pork,Meat,not_vegan,13,100.0,19.35,4.19
